timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1620203239895,5505,query96-1,200,OK,1 User: Azure Databricks 1-1,text,true,,16,0,1,1,null,5503,0,0
1620203245410,5631,query96-2,200,OK,1 User: Azure Databricks 1-1,text,true,,16,0,1,1,null,5629,0,0
1620203251057,5256,query96-3,200,OK,1 User: Azure Databricks 1-1,text,true,,16,0,1,1,null,5253,0,0
1620203256319,11081,query98-1,200,OK,1 User: Azure Databricks 1-1,text,true,,6811755,0,1,1,null,6964,0,0
1620203267405,8369,query98-2,200,OK,1 User: Azure Databricks 1-1,text,true,,6811755,0,1,1,null,4257,0,0
1620203275776,8108,query98-3,200,OK,1 User: Azure Databricks 1-1,text,true,,6811755,0,1,1,null,3984,0,0
1620203290356,15876,query33,200,OK,10 Concurrent User: Azure Databricks 2-7,text,true,,1550,0,10,10,null,15741,0,1263
1620203287382,32684,query15,200,OK,10 Concurrent User: Azure Databricks 2-4,text,true,,1466,0,10,10,null,32557,0,2404
1620203284362,41170,query2,200,OK,10 Concurrent User: Azure Databricks 2-1,text,true,,100784,0,10,10,null,40904,0,1905
1620203320071,15808,query53,200,OK,10 Concurrent User: Azure Databricks 2-4,text,true,,2647,0,10,10,null,15584,0,0
1620203291358,49960,query42,200,OK,10 Concurrent User: Azure Databricks 2-8,text,true,,358,0,10,10,null,49814,0,1291
1620203335889,14392,query56,200,OK,10 Concurrent User: Azure Databricks 2-4,text,true,,2722,0,10,10,null,14248,0,0
1620203341333,13450,query60,200,OK,10 Concurrent User: Azure Databricks 2-8,text,true,,2722,0,10,10,null,13304,0,0
1620203306241,52732,query52,200,OK,10 Concurrent User: Azure Databricks 2-7,text,true,,4149,0,10,10,null,52550,0,0
1620203325534,36145,query55,200,OK,10 Concurrent User: Azure Databricks 2-1,text,true,,3656,0,10,10,null,36020,0,1
