timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1623411821358,25959,query48-1,200,OK,1 User: Azure Synapse Analytics (With Caching Disabled) 1-1,text,true,,11,0,1,1,null,25959,0,0
1623411847317,176,query48-2,200,OK,1 User: Azure Synapse Analytics (With Caching Disabled) 1-1,text,true,,11,0,1,1,null,176,0,0
1623411847494,151,query48-3,200,OK,1 User: Azure Synapse Analytics (With Caching Disabled) 1-1,text,true,,11,0,1,1,null,151,0,0
1623411847647,116705,query50-1,200,OK,1 User: Azure Synapse Analytics (With Caching Disabled) 1-1,text,true,,11331,0,1,1,null,116564,0,0
1623411964357,154,query50-2,200,OK,1 User: Azure Synapse Analytics (With Caching Disabled) 1-1,text,true,,11331,0,1,1,null,152,0,0
1623411964513,138,query50-3,200,OK,1 User: Azure Synapse Analytics (With Caching Disabled) 1-1,text,true,,11331,0,1,1,null,133,0,0
1623411964652,2756,query52-1,200,OK,1 User: Azure Synapse Analytics (With Caching Disabled) 1-1,text,true,,7675,0,1,1,null,2755,0,0
1623411967408,124,query52-2,200,OK,1 User: Azure Synapse Analytics (With Caching Disabled) 1-1,text,true,,7675,0,1,1,null,123,0,0
1623411967534,112,query52-3,200,OK,1 User: Azure Synapse Analytics (With Caching Disabled) 1-1,text,true,,7675,0,1,1,null,112,0,0
1623411967648,13392,query53-1,200,OK,1 User: Azure Synapse Analytics (With Caching Disabled) 1-1,text,true,,2820,0,1,1,null,13391,0,0
1623411981041,140,query53-2,200,OK,1 User: Azure Synapse Analytics (With Caching Disabled) 1-1,text,true,,2820,0,1,1,null,140,0,0
1623411981183,130,query53-3,200,OK,1 User: Azure Synapse Analytics (With Caching Disabled) 1-1,text,true,,2820,0,1,1,null,129,0,0
1623411981315,3883,query55-1,200,OK,1 User: Azure Synapse Analytics (With Caching Disabled) 1-1,text,true,,7151,0,1,1,null,3882,0,0
1623411985199,125,query55-2,200,OK,1 User: Azure Synapse Analytics (With Caching Disabled) 1-1,text,true,,7151,0,1,1,null,125,0,0
1623411985326,109,query55-3,200,OK,1 User: Azure Synapse Analytics (With Caching Disabled) 1-1,text,true,,7151,0,1,1,null,109,0,0
1623411985437,14614,query56-1,200,OK,1 User: Azure Synapse Analytics (With Caching Disabled) 1-1,text,true,,2722,0,1,1,null,14614,0,0
1623412000053,195,query56-2,200,OK,1 User: Azure Synapse Analytics (With Caching Disabled) 1-1,text,true,,2722,0,1,1,null,195,0,1
1623412000251,185,query56-3,200,OK,1 User: Azure Synapse Analytics (With Caching Disabled) 1-1,text,true,,2722,0,1,1,null,185,0,0
1623412000438,54331,query60-1,200,OK,1 User: Azure Synapse Analytics (With Caching Disabled) 1-1,text,true,,2822,0,1,1,null,54330,0,1
1623412054774,189,query60-2,200,OK,1 User: Azure Synapse Analytics (With Caching Disabled) 1-1,text,true,,2822,0,1,1,null,188,0,0
1623412054964,183,query60-3,200,OK,1 User: Azure Synapse Analytics (With Caching Disabled) 1-1,text,true,,2822,0,1,1,null,183,0,0
