timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1620815620516,3544,query31,200,OK,20 Concurrent User: Azure Databricks (SQL Analytics) 3-5,text,true,,33397,0,8,8,null,3541,0,949
1620815619516,4565,query26,200,OK,20 Concurrent User: Azure Databricks (SQL Analytics) 3-4,text,true,,6437,0,8,8,null,4563,0,927
1620815623730,1204,query53,200,OK,20 Concurrent User: Azure Databricks (SQL Analytics) 3-3,text,true,,2647,0,9,9,null,1203,0,0
1620815621513,3513,query42,200,OK,20 Concurrent User: Azure Databricks (SQL Analytics) 3-6,text,true,,358,0,9,9,null,3512,0,1048
1620815621676,3654,query48,200,OK,20 Concurrent User: Azure Databricks (SQL Analytics) 3-2,text,true,,26,0,9,9,null,3653,0,0
1620815624061,2725,query55,200,OK,20 Concurrent User: Azure Databricks (SQL Analytics) 3-5,text,true,,3656,0,11,11,null,2724,0,0
1620815623516,3564,query52,200,OK,20 Concurrent User: Azure Databricks (SQL Analytics) 3-8,text,true,,4149,0,10,10,null,3563,0,993
1620815622516,6093,query50,200,OK,20 Concurrent User: Azure Databricks (SQL Analytics) 3-7,text,true,,9191,0,9,9,null,6092,0,1004
1620815625531,3752,query96,200,OK,20 Concurrent User: Azure Databricks (SQL Analytics) 3-10,text,true,,16,0,8,8,null,3751,0,965
1620815626514,7898,query98,200,OK,20 Concurrent User: Azure Databricks (SQL Analytics) 3-11,text,true,,6811755,0,7,7,null,3181,0,943
1620815624935,10816,query61,200,OK,20 Concurrent User: Azure Databricks (SQL Analytics) 3-3,text,true,,75,0,6,6,null,10816,0,0
1620815621095,18287,query33,200,OK,20 Concurrent User: Azure Databricks (SQL Analytics) 3-1,text,true,,1550,0,5,5,null,18074,0,0
1620815625027,16012,query71,200,OK,20 Concurrent User: Azure Databricks (SQL Analytics) 3-6,text,true,,8091413,0,4,4,null,7637,0,0
1620815624082,19304,query56,200,OK,20 Concurrent User: Azure Databricks (SQL Analytics) 3-4,text,true,,2722,0,3,3,null,19140,0,0
1620815624515,18917,query60,200,OK,20 Concurrent User: Azure Databricks (SQL Analytics) 3-9,text,true,,2722,0,2,2,null,18753,0,1010
1620815625331,18500,query88,200,OK,20 Concurrent User: Azure Databricks (SQL Analytics) 3-2,text,true,,163,0,1,1,null,18499,0,0
1620815643838,2198,query2,200,OK,50 Concurrent User: Azure Databricks (SQL Analytics) 4-1,text,true,,100784,0,3,3,null,2192,0,931
1620815646037,2326,query15,200,OK,50 Concurrent User: Azure Databricks (SQL Analytics) 4-1,text,true,,1466,0,5,5,null,2326,0,0
1620815644844,4072,query7,200,OK,50 Concurrent User: Azure Databricks (SQL Analytics) 4-2,text,true,,6423,0,6,6,null,4070,0,923
1620815645838,4558,query13,200,OK,50 Concurrent User: Azure Databricks (SQL Analytics) 4-3,text,true,,150,0,7,7,null,4557,0,808
1620815647836,3020,query31,200,OK,50 Concurrent User: Azure Databricks (SQL Analytics) 4-5,text,true,,33397,0,8,8,null,3017,0,889
1620815646836,4480,query26,200,OK,50 Concurrent User: Azure Databricks (SQL Analytics) 4-4,text,true,,6437,0,8,8,null,4479,0,856
1620815648837,3536,query42,200,OK,50 Concurrent User: Azure Databricks (SQL Analytics) 4-6,text,true,,358,0,9,9,null,3536,0,899
1620815648917,3832,query48,200,OK,50 Concurrent User: Azure Databricks (SQL Analytics) 4-2,text,true,,26,0,9,9,null,3831,0,0
1620815650398,2463,query52,200,OK,50 Concurrent User: Azure Databricks (SQL Analytics) 4-3,text,true,,4149,0,10,10,null,2462,0,0
1620815650836,2168,query53,200,OK,50 Concurrent User: Azure Databricks (SQL Analytics) 4-8,text,true,,2647,0,10,10,null,2166,0,967
1620815650857,2333,query55,200,OK,50 Concurrent User: Azure Databricks (SQL Analytics) 4-5,text,true,,3656,0,10,10,null,2332,0,0
1620815649837,5178,query50,200,OK,50 Concurrent User: Azure Databricks (SQL Analytics) 4-7,text,true,,9191,0,9,9,null,5176,0,1065
1620815652862,2505,query96,200,OK,50 Concurrent User: Azure Databricks (SQL Analytics) 4-3,text,true,,16,0,8,8,null,2504,0,0
1620815653006,6098,query98,200,OK,50 Concurrent User: Azure Databricks (SQL Analytics) 4-8,text,true,,6811755,0,7,7,null,2082,0,0
1620815652375,8447,query61,200,OK,50 Concurrent User: Azure Databricks (SQL Analytics) 4-6,text,true,,75,0,6,6,null,8446,0,0
1620815648365,15022,query33,200,OK,50 Concurrent User: Azure Databricks (SQL Analytics) 4-1,text,true,,1550,0,5,5,null,14840,0,0
1620815651317,13710,query56,200,OK,50 Concurrent User: Azure Databricks (SQL Analytics) 4-4,text,true,,2722,0,4,4,null,13574,0,0
1620815652750,12779,query71,200,OK,50 Concurrent User: Azure Databricks (SQL Analytics) 4-2,text,true,,8091413,0,3,3,null,5568,0,0
1620815651835,13920,query60,200,OK,50 Concurrent User: Azure Databricks (SQL Analytics) 4-9,text,true,,2722,0,2,2,null,13786,0,957
1620815652836,16341,query88,200,OK,50 Concurrent User: Azure Databricks (SQL Analytics) 4-10,text,true,,163,0,1,1,null,16340,0,960
